site,plot,date_observed,genus,species,id,observer,date_entered,data_entry,dist_from_collar,comments
East Woods,B127,8/14/2017,Ostrya,virginiana,1493,Duckett,8/14/2017,Duckett,0,
East Woods,B127,8/30/2017,Ostrya,virginiana,1493,Duckett,8/30/2017,Duckett,0,
East Woods,B127,9/11/2017,Ostrya,virginiana,1493,Duckett,9/11/2017,Duckett,0.2,
East Woods,B127,5/3/2018,Ostrya,virginiana,1493,Godlewski,6/22/2018,Godlewski,0,
East Woods,B127,5/15/2018,Ostrya,virginiana,1493,Godlewski,6/22/2018,Godlewski,0,
East Woods,B127,5/31/2018,Ostrya,virginiana,1493,Godlewski,6/22/2018,Godlewski,0,
East Woods,B127,6/14/2018,Ostrya,virginiana,1493,Godlewski,6/22/2018,Godlewski,0,
East Woods,B127,6/27/2018,Ostrya,virginiana,1493,Koropp,6/29/2018,Koropp,2.5,
East Woods,B127,7/19/2018,Ostrya,virginiana,1493,Zumwalde,7/20/2018,Zumwalde,3.9,
East Woods,B127,7/27/2018,Ostrya,virginiana,1493,Koropp,7/27/2018,Zumwalde,4.2,
East Woods,B127,8/10/2018,Ostrya,virginiana,1493,Zumwalde,8/10/2018,Zumwalde,4.6,
East Woods,B127,8/31/2018,Ostrya,virginiana,1493,Zumwalde,8/31/2018,Zumwalde,4.4,
East Woods,B127,9/26/2018,Ostrya,virginiana,1493,Ye,9/28/2018,Zumwalde,4.4,
East Woods,B127,10/17/2018,Ostrya,virginiana,1493,Zumwalde,10/23/2018,Zumwalde,5,
East Woods,B127,10/31/2018,Ostrya,virginiana,1493,Zumwalde,11/28/2018,Zumwalde,4.6,
East Woods,B127,3/27/2019,Ostrya,virginiana,1493,Zumwalde,3/27/2019,Zumwalde,4.65,
East Woods,B127,5/3/2019,Ostrya,virginiana,1493,Zumwalde,5/3/2019,Zumwalde,4.4,
East Woods,B127,5/23/2019,Ostrya,virginiana,1493,Zumwalde,5/23/2019,Zumwalde,5.2,
